id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
28059,42,Wiraswasta,213464,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28060,52,Wiraswasta,99682,Pendidikan Tinggi,10,Menikah,Sales,Perempuan,0.0,0.0,52.0,>7jt
28061,64,?,208862,SMA,9,Menikah,?,Laki2,0.0,0.0,50.0,>7jt
28062,19,Pemerintah Lokal,169853,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28063,51,Wiraswasta,204322,D4,11,Menikah,Pembersih,Laki2,0.0,0.0,40.0,>7jt
28064,26,Wiraswasta,98155,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,<=7jt
28065,22,Wiraswasta,232985,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,20.0,<=7jt
28066,74,Pekerja Bebas Perusahaan,167537,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,35.0,>7jt
28067,59,Pekerja Bebas Perusahaan,170993,Sekolah Professional,15,Cerai,Spesialis,Laki2,189700000.0,0.0,40.0,>7jt
28068,46,Pemerintah Negara,314770,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,48.0,<=7jt
28069,43,Pemerintah Lokal,227734,D4,11,Menikah,Supir,Laki2,0.0,0.0,22.0,<=7jt
28070,53,Wiraswasta,158352,5th-6th,3,Menikah,Servis Lainnya,Perempuan,0.0,0.0,24.0,<=7jt
28071,18,Wiraswasta,56613,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Perempuan,0.0,0.0,20.0,<=7jt
28072,56,Pemerintah Negara,466498,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,>7jt
28073,38,Wiraswasta,175232,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,48.0,<=7jt
28074,60,Wiraswasta,243829,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,50.0,<=7jt
28075,21,Wiraswasta,174714,D3,12,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,35.0,<=7jt
28076,27,Wiraswasta,107218,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
28077,45,Pekerja Bebas Bukan Perusahan,192203,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,20790000.0,40.0,>7jt
28078,18,Wiraswasta,157193,12th,8,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,<=7jt
28079,75,Wiraswasta,148214,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,25.0,<=7jt
28080,29,Wiraswasta,256671,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28081,31,Wiraswasta,63437,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,<=7jt
28082,30,Wiraswasta,111567,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,48.0,<=7jt
28083,43,Pekerja Bebas Bukan Perusahan,193459,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,<=7jt
28084,46,Wiraswasta,117059,D4,11,Menikah,Supir,Laki2,0.0,0.0,60.0,<=7jt
28085,19,Wiraswasta,199495,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
28086,37,Wiraswasta,125933,D3,12,Menikah,Ekesekutif Managerial,Laki2,107632000.0,0.0,50.0,>7jt
28087,48,?,167381,SMA,9,Janda,?,Perempuan,0.0,0.0,25.0,<=7jt
28088,25,Wiraswasta,192273,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
28089,51,Wiraswasta,124963,D3,12,Menikah,Sales,Laki2,0.0,0.0,50.0,<=7jt
28090,37,Wiraswasta,289886,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,<=7jt
28091,29,Wiraswasta,130620,Pendidikan Tinggi,10,Menikah LDR,Sales,Perempuan,0.0,0.0,26.0,<=7jt
28092,32,Pemerintah Lokal,42596,Sarjana,13,Cerai,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
28093,71,Pekerja Bebas Bukan Perusahan,139889,11th,7,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,75.0,>7jt
28094,32,Wiraswasta,259719,Pendidikan Tinggi,10,Cerai,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
28095,51,Wiraswasta,289572,Sarjana,13,Menikah,Sales,Laki2,107632000.0,0.0,50.0,>7jt
28096,29,Wiraswasta,145490,11th,7,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
28097,47,Wiraswasta,135246,11th,7,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28098,35,Pemerintah Negara,190895,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28099,32,Wiraswasta,179415,10th,6,Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
28100,43,Wiraswasta,170230,SMA,9,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28101,61,Wiraswasta,147845,7th-8th,4,Menikah,Supir,Laki2,0.0,0.0,31.0,<=7jt
28102,21,Pemerintah Lokal,218445,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28103,80,Pekerja Bebas Perusahaan,164909,Master,14,Menikah,Ekesekutif Managerial,Laki2,1399986000.0,0.0,54.0,>7jt
28104,28,Wiraswasta,113866,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28105,54,Wiraswasta,183248,SMA,9,Cerai,Supir,Laki2,0.0,0.0,40.0,<=7jt
28106,43,Pekerja Bebas Bukan Perusahan,292175,Master,14,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,>7jt
28107,42,Wiraswasta,144056,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,>7jt
28108,27,Pemerintah Lokal,190330,D4,11,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
28109,40,Wiraswasta,383300,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
28110,19,Wiraswasta,104830,7th-8th,4,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,25.0,<=7jt
28111,59,Pekerja Bebas Bukan Perusahan,140957,D4,11,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,35.0,>7jt
28112,48,Pemerintah Lokal,121622,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,19320000.0,40.0,<=7jt
28113,32,Wiraswasta,26543,Pendidikan Tinggi,10,Berpisah,Spesialis,Laki2,0.0,31234000.0,40.0,>7jt
28114,50,?,194186,SMA,9,Menikah,?,Laki2,0.0,0.0,60.0,<=7jt
28115,17,Wiraswasta,316929,12th,8,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,20.0,<=7jt
28116,34,Wiraswasta,144798,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28117,46,Wiraswasta,114222,D4,11,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,<=7jt
28118,59,Wiraswasta,192983,SMA,9,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
28119,25,Wiraswasta,230292,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28120,48,Wiraswasta,212120,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,>7jt
28121,49,Pekerja Bebas Perusahaan,158685,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,33278000.0,40.0,>7jt
28122,45,Wiraswasta,293691,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,22260000.0,40.0,<=7jt
28123,28,Wiraswasta,164170,D4,11,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28124,34,Wiraswasta,734193,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,<=7jt
28125,26,Wiraswasta,289700,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,25.0,<=7jt
28126,28,Wiraswasta,69621,D3,12,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,60.0,<=7jt
28127,55,Pemerintah Negara,117357,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,70.0,>7jt
28128,23,Wiraswasta,232799,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,41678000.0,0.0,55.0,<=7jt
28129,54,Wiraswasta,351760,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,35.0,<=7jt
28130,39,Pekerja Bebas Bukan Perusahan,194004,SMA,9,Menikah,Sales,Laki2,0.0,0.0,70.0,<=7jt
28131,29,Pemerintah Negara,240738,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,>7jt
28132,44,Wiraswasta,205706,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
28133,44,Wiraswasta,54507,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,<=7jt
28134,54,Pemerintah Lokal,129972,D4,11,Menikah,Penjaga,Laki2,0.0,0.0,38.0,>7jt
28135,61,?,42938,Sarjana,13,Belum Pernah Menikah,?,Laki2,0.0,0.0,7.0,>7jt
28136,31,Wiraswasta,118149,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
28137,51,?,243631,SMA,9,Menikah,?,Laki2,29470000.0,0.0,20.0,<=7jt
28138,22,Wiraswasta,199266,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,30.0,<=7jt
28139,49,Wiraswasta,149210,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,<=7jt
28140,43,Pekerja Bebas Bukan Perusahan,95246,Sekolah Professional,15,Menikah,Spesialis,Perempuan,0.0,0.0,5.0,>7jt
28141,45,Wiraswasta,175600,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,<=7jt
28142,25,Wiraswasta,252752,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Perempuan,0.0,0.0,45.0,<=7jt
28143,35,Wiraswasta,206951,Master,14,Menikah,Sales,Laki2,0.0,0.0,40.0,>7jt
28144,22,Wiraswasta,195532,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,120596000.0,0.0,40.0,>7jt
28145,20,Wiraswasta,102607,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,30.0,<=7jt
28146,40,Pekerja Bebas Bukan Perusahan,220821,7th-8th,4,Menikah,Petani,Laki2,0.0,0.0,72.0,<=7jt
28147,28,Pemerintah Lokal,299249,SMA,9,Cerai,Penjaga,Perempuan,0.0,0.0,40.0,<=7jt
28148,26,Wiraswasta,485117,D3,12,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28149,19,Pemerintah Lokal,43921,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
28150,38,Pekerja Bebas Bukan Perusahan,85492,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,50.0,<=7jt
28151,44,Pemerintah Lokal,181344,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,38.0,>7jt
28152,43,Wiraswasta,184321,10th,6,Menikah,Mesin Inspeksi,Laki2,0.0,26418000.0,40.0,>7jt
28153,31,Wiraswasta,163594,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,45.0,<=7jt
28154,29,Pekerja Bebas Bukan Perusahan,96718,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,37.0,<=7jt
28155,17,Wiraswasta,98675,9th,5,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,<=7jt
28156,40,Pemerintah Lokal,104235,Sarjana,13,Menikah,Spesialis,Laki2,0.0,28714000.0,30.0,<=7jt
28157,25,Wiraswasta,344804,5th-6th,3,Menikah LDR,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
28158,46,Wiraswasta,230806,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
28159,41,Pemerintah Provinsi,260761,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,<=7jt
28160,25,Wiraswasta,108779,Master,14,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
28161,55,Wiraswasta,497039,Pendidikan Tinggi,10,Cerai,Tech-support,Perempuan,0.0,0.0,56.0,<=7jt
28162,39,Wiraswasta,120074,SMA,9,Cerai,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
28163,41,Wiraswasta,159549,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,<=7jt
28164,39,Wiraswasta,186934,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,38.0,<=7jt
28165,48,Wiraswasta,194526,Pendidikan Tinggi,10,Menikah,Sales,Perempuan,0.0,0.0,40.0,<=7jt
28166,70,Wiraswasta,278139,SMA,9,Menikah,Sales,Laki2,48048000.0,0.0,40.0,<=7jt
28167,28,Wiraswasta,109282,Pendidikan Tinggi,10,Cerai,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
28168,30,Pemerintah Lokal,235271,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,50.0,>7jt
28169,32,Wiraswasta,324386,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
28170,30,Wiraswasta,177216,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,24360000.0,40.0,<=7jt
28171,51,Wiraswasta,105788,5th-6th,3,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
28172,28,Wiraswasta,249571,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,<=7jt
28173,45,Wiraswasta,191914,SMA,9,Cerai,Supir,Perempuan,0.0,0.0,55.0,<=7jt
28174,45,Wiraswasta,20534,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,84.0,>7jt
28175,35,Pekerja Bebas Bukan Perusahan,187589,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,7.0,<=7jt
28176,40,Wiraswasta,247469,Doktor,16,Menikah,Spesialis,Perempuan,0.0,0.0,30.0,>7jt
28177,51,Pemerintah Lokal,164300,SMA,9,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28178,28,Wiraswasta,77760,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
28179,27,Wiraswasta,56658,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,8.0,<=7jt
28180,22,Wiraswasta,72310,11th,7,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,65.0,<=7jt
28181,32,Wiraswasta,70377,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
28182,30,Wiraswasta,312667,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28183,28,Wiraswasta,142712,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,>7jt
28184,75,Pekerja Bebas Bukan Perusahan,218521,Pendidikan Tinggi,10,Menikah LDR,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,<=7jt
28185,41,Pemerintah Negara,283917,D4,11,Menikah,Spesialis,Laki2,0.0,0.0,35.0,>7jt
28186,24,Wiraswasta,162593,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28187,35,?,120074,SMA,9,Menikah,?,Laki2,0.0,0.0,30.0,<=7jt
28188,25,Wiraswasta,120238,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,<=7jt
28189,32,Wiraswasta,296466,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,>7jt
28190,51,Wiraswasta,302146,11th,7,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
28191,56,Pekerja Bebas Bukan Perusahan,335605,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,26418000.0,50.0,>7jt
28192,56,Wiraswasta,177368,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,102172000.0,0.0,45.0,>7jt
28193,42,Wiraswasta,227065,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,210336000.0,0.0,32.0,>7jt
28194,22,Wiraswasta,175431,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,<=7jt
28195,22,Wiraswasta,216134,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,<=7jt
28196,27,Wiraswasta,113866,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,<=7jt
28197,37,Pemerintah Lokal,175979,Sarjana,13,Cerai,Spesialis,Perempuan,0.0,0.0,60.0,<=7jt
28198,68,Pekerja Bebas Perusahaan,289349,D3,12,Menikah,Sales,Laki2,131404000.0,0.0,70.0,>7jt
28199,45,Wiraswasta,192835,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,27678000.0,55.0,>7jt
28200,61,Pemerintah Lokal,153264,SMA,9,Janda,Tech-support,Perempuan,0.0,0.0,40.0,<=7jt
28201,52,Wiraswasta,235567,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28202,48,Wiraswasta,192791,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
28203,45,?,319993,SMA,9,Janda,?,Perempuan,0.0,0.0,40.0,<=7jt
28204,45,Wiraswasta,80430,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
28205,36,Wiraswasta,186934,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,>7jt
28206,67,Pekerja Bebas Perusahaan,111321,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,16.0,<=7jt
28207,35,Wiraswasta,108540,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,43918000.0,0.0,40.0,<=7jt
28208,18,Wiraswasta,126913,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,12.0,<=7jt
28209,43,Wiraswasta,215624,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
28210,25,Wiraswasta,229287,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,25.0,<=7jt
28211,45,Pemerintah Lokal,55377,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
28212,45,Wiraswasta,189123,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
28213,62,Wiraswasta,96460,SMA,9,Berpisah,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
28214,25,Wiraswasta,171114,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,48.0,<=7jt
28215,56,Wiraswasta,290641,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,>7jt
28216,51,Wiraswasta,153870,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,36442000.0,40.0,<=7jt
28217,21,Wiraswasta,279472,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,55.0,<=7jt
28218,19,Wiraswasta,129059,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,30.0,<=7jt
28219,39,Wiraswasta,139906,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,81.0,<=7jt
28220,32,Wiraswasta,153078,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
28221,44,?,208726,SMA,9,Menikah,?,Perempuan,0.0,0.0,40.0,<=7jt
28222,53,Pekerja Bebas Bukan Perusahan,385520,SMA,9,Janda,Petani,Perempuan,0.0,0.0,55.0,<=7jt
28223,22,Wiraswasta,152744,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,10.0,<=7jt
28224,25,Wiraswasta,248851,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
28225,67,Wiraswasta,95113,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,37.0,>7jt
28226,59,Pemerintah Lokal,420537,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,38.0,>7jt
28227,73,?,243030,Sarjana,13,Menikah,?,Laki2,0.0,0.0,30.0,<=7jt
28228,34,Pekerja Bebas Bukan Perusahan,156890,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,<=7jt
28229,38,Wiraswasta,32086,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Laki2,0.0,0.0,52.0,<=7jt
28230,43,Wiraswasta,70055,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
28231,37,Pemerintah Provinsi,38948,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,<=7jt
28232,62,Pemerintah Provinsi,164021,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,>7jt
28233,18,?,280901,SMA,9,Belum Pernah Menikah,?,Perempuan,0.0,0.0,15.0,<=7jt
28234,50,Pekerja Bebas Perusahaan,175339,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,23408000.0,60.0,<=7jt
28235,20,Wiraswasta,162688,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,35.0,<=7jt
28236,62,Wiraswasta,147627,9th,5,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,14770000.0,0.0,22.0,<=7jt
28237,39,Pekerja Bebas Bukan Perusahan,36989,D4,11,Menikah,Supir,Laki2,0.0,0.0,70.0,>7jt
28238,53,Wiraswasta,157947,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28239,37,Wiraswasta,176900,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,99.0,>7jt
28240,22,?,283510,SMA,9,Belum Pernah Menikah,?,Laki2,0.0,0.0,45.0,<=7jt
28241,72,Pekerja Bebas Bukan Perusahan,32819,Master,14,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,<=7jt
28242,43,Wiraswasta,88913,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Perempuan,14770000.0,0.0,40.0,<=7jt
28243,30,Wiraswasta,45427,Sarjana,13,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,70.0,<=7jt
28244,36,Wiraswasta,175360,Master,14,Belum Pernah Menikah,Pemuka Agama,Laki2,189700000.0,0.0,50.0,>7jt
28245,40,Wiraswasta,79036,D4,11,Cerai,Supir,Laki2,0.0,0.0,50.0,>7jt
28246,20,Wiraswasta,197752,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28247,28,Wiraswasta,247819,D4,11,Menikah,Spesialis,Perempuan,0.0,0.0,5.0,<=7jt
28248,30,Pekerja Bebas Bukan Perusahan,48520,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,80.0,<=7jt
28249,23,Wiraswasta,140915,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,25.0,<=7jt
28250,39,Pekerja Bebas Bukan Perusahan,179488,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,<=7jt
28251,41,Wiraswasta,195096,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,>7jt
28252,28,Wiraswasta,105817,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
28253,53,Wiraswasta,175029,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,>7jt
28254,48,Wiraswasta,144844,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28255,24,?,203076,SMA,9,Menikah,?,Laki2,0.0,0.0,40.0,<=7jt
28256,20,Wiraswasta,184779,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28257,60,Wiraswasta,123218,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
28258,18,Wiraswasta,308889,11th,7,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,<=7jt
28259,38,Wiraswasta,277022,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28260,31,Wiraswasta,234387,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
28261,39,Pemerintah Lokal,91039,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,<=7jt
28262,42,Wiraswasta,124792,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,107632000.0,0.0,45.0,>7jt
28263,34,Wiraswasta,340665,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,28798000.0,35.0,<=7jt
28264,21,Wiraswasta,366929,SMA,9,Menikah,Sales,Perempuan,0.0,0.0,38.0,<=7jt
28265,24,Wiraswasta,182812,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,46550000.0,0.0,52.0,<=7jt
28266,53,Wiraswasta,22154,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28267,20,?,293091,SMA,9,Belum Pernah Menikah,?,Laki2,0.0,0.0,12.0,<=7jt
28268,28,Wiraswasta,153869,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
28269,29,Wiraswasta,232914,D4,11,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
28270,37,Wiraswasta,196338,9th,5,Berpisah,Asisten Rumah Tangga,Perempuan,0.0,0.0,16.0,<=7jt
28271,38,Wiraswasta,272476,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,24.0,>7jt
28272,29,Wiraswasta,159473,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,<=7jt
28273,41,Wiraswasta,82823,SMA,9,Menikah,Pemuka Agama,Perempuan,70182000.0,0.0,30.0,<=7jt
28274,34,Pemerintah Negara,392518,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
